customer,overageMax,overageMin,revenueTotal,overage,recchrge,revenue,revenueChange,custcareTotal,mouTotal,custcare,custcareLast,directas,directasLast,dropvce,dropvceLast,mou,mouChange,outcalls,peakOffPeak,peakOffPeakLast,roam,occupation,regionType,marry,children,income,credit,creditCard,churn
1004474,468.10455241,424.1391783,1214.69,439.14987776,38.49,202.44833333,1.9183350137,22,6442.0696008,3.6666666667,22,3,3,17.833333333,18,1073.6782668,5.9362538325,301.83333333,2.043697479,2.0476190476,0,,,unknown,false,6,c,true,false
1004478,0,0,92.97,0,30,30.99,-0.843894976,0,573.01060163,0,0,0,0,3.3333333333,3,191.00353388,-0.840964391,86,3.4482758621,3.5,0,,suburban,unknown,false,0,a,false,true
1004492,0,0,63.56,0,16.99,31.78,0.0309832438,0,60.224361008,0,0,0,0,1,1,30.112180504,-0.824842295,14,13,14,1,,,unknown,false,8,b,true,true
1004500,24.727346909,0,420.66,4.1212244849,69.99,70.11,1.1683532659,0,2200.4486445,0,0,0,0,5.6666666667,6,366.74144076,10.458082364,198.83333333,1.9750623441,1.9848484848,0,,,no,false,1,c,false,false
1004509,0,0,179.97,0,59.99,59.99,-0.151605148,4,2538.875779,1.3333333333,4,0,0,4.6666666667,5,846.29192634,1.3545067014,159.66666667,1.0557939914,1.0506329114,0,,suburban,unknown,false,0,gy,false,false
1004518,0,0,156.54,0,25.74,26.09,-0.562593766,15,214.27967219,2.5,15,0,0,0,0,35.713278699,-0.960997579,14.5,1.4166666667,1.3333333333,0,,town,yes,false,6,b,false,false
1004525,0,0,95.64,0,19.99,23.91,-0.076981707,0,74.807085715,0,0,0,0,1,1,18.701771429,-0.432955526,4.5,3.5,4,0,professional,town,yes,false,9,a,true,true
1004531,1.3551230968,1.1693316623,125.35,1.2467657292,16.99,20.891666667,-0.139141206,0,118.25902684,0,0,0,0,0,0,19.709837806,-0.002700159,5,4,4,3.3333333333,professional,suburban,yes,false,9,a,true,true
1004558,0,0,34.57,0,16.99,17.285,-0.156834532,0,3.6571026616,0,0,0,0,0,0,1.8285513308,-0.904140822,1,I,I,0,professional,town,yes,false,6,a,true,true
1004561,0,0,305.32,0,50,50.886666667,1.8441410694,0,1947.8635693,0,0,0,0,2.1666666667,2,324.64392821,165.64888735,101,1.4047619048,1.4102564103,0,,town,yes,true,5,de,true,false
1004570,43.84883607,43.570476382,670.9,43.734896321,94.99,223.63333333,3.3972,9,3802.0961483,3,9,8,8,11,11,1267.3653828,3.0334276022,441.33333333,2.8155619597,2.8198198198,0,,suburban,unknown,false,0,a,false,false
1004574,0,0,104,0,16.99,17.333333333,-0.918129719,0,15.522735897,0,0,0,0,0,0,2.5871226496,-0.997928386,2,I,I,0,retired,suburban,yes,true,4,a,true,true
1004579,0,0,84.99,0,84.99,84.99,3.7216666667,0,615.49104671,0,0,1,1,2,2,615.49104671,243.1391064,172,2.3076923077,2.3076923077,0,,,unknown,false,7,a,true,false
1004586,119.7417164,101.80311879,591.97,110.26690848,39.99,98.661666667,0.1909636428,0,2913.2733049,0,0,0,0,7.3333333333,9,485.54555082,-0.251308019,135.16666667,7.6276595745,7.5333333333,11.666666667,,,unknown,false,0,gy,false,true
1004594,0,0,179.96,0,44.99,44.99,-0.555522624,0,914.69051144,0,0,0,0,2.5,3,228.67262786,-0.489044225,53,1,1,0,crafts,suburban,no,false,6,a,true,true
1004611,0,0,318.75,0,63.75,63.75,0.4169815515,0,1760.4569574,0,0,2,2,4.8,5,352.09139148,0.3734048111,109,4.5612244898,4.5555555556,2,,suburban,unknown,false,0,a,false,false
1004623,84.91982612,81.296574397,105.02,83.465709215,10,35.006666667,-0.44,0,1089.836897,0,0,0,0,3.3333333333,4,363.27896567,0.1599555478,187,2.0655737705,2.0634920635,1,,suburban,yes,true,5,a,true,false
1004627,0.8196966503,0,250.08,0.6421974985,39.82,41.68,0.1960784314,6,1773.2413811,1,6,1,1,1.1666666667,1,295.54023018,-0.262546456,93.666666667,2.6732026144,2.6666666667,0,,town,no,false,0,a,false,true
1004648,26.730388602,26.730388602,37.96,26.730388602,29.99,37.96,-0.111007026,2,196.39258475,2,2,0,0,1,1,196.39258475,-0.290026278,61,0.3260869565,0.3260869565,0,clerical,suburban,no,false,3,c,true,false
1004657,4.1059534755,3.4141482302,196.65,3.7405507345,30,32.775,-0.153582719,0,2130.9925855,0,0,0.3333333333,1,9.5,9,355.16543091,0.6812415948,185.5,4.6497461929,4.7333333333,1,,,unknown,false,0,c,false,false
1004665,0,0,151.85,0,29.99,30.37,-0.039215686,0,89.986193005,0,0,0,0,0,0,17.997238601,-0.942126101,8.6,1.8666666667,2,0,retired,,yes,false,3,a,true,true
1004669,0.5429392745,0,256.14,0.0904898791,42.49,42.69,0.3764172336,0,700.51920636,0,0,1,1,2,2,116.75320106,5.311177627,43.666666667,1.5192307692,1.5,0,professional,suburban,yes,true,9,a,true,false
1004678,0,0,235.82,0,38.71,39.303333333,-0.047069899,56,1703.2510001,9.3333333333,56,0,0,3.5,4,283.87516668,1.2682786502,136,5.2290076336,5.2380952381,0,clerical,,yes,true,4,a,true,false
1004680,0,0,283.42,0,70.64,70.855,0.7446283033,12,2494.526226,3,12,5,5,8.5,8,623.6315565,1.2880837832,269.25,1.2673684211,1.268907563,0,,town,yes,true,7,a,true,false
1004703,0,0,269.94,0,44.99,44.99,-0.36310872,0,938.24021827,0,0,1,1,1,1,156.37336971,-0.763897811,27.833333333,3.2820512821,3.3333333333,0,professional,suburban,unknown,false,9,a,true,true
1004707,0,0,152.42,0,30,30.484,-0.333185152,0,432.48227022,0,0,0,0,1,1,86.496454043,-0.428291636,32.8,1.3098591549,1.2857142857,0,,suburban,no,false,6,a,true,true
1004729,21.085546825,19.151636648,97.11,20.105824821,24.99,32.37,0.0503333333,0,306.80736048,0,0,0,0,2,2,102.26912016,0.284252138,72.666666667,2.5161290323,2.5,0,self-employed,,yes,true,6,a,true,false
1004731,81.018341348,71.16771237,314.57,75.159046266,32.49,52.428333333,0.5807680102,0,2014.1704645,0,0,0,0,1,1,335.69507741,2.0307243067,155.16666667,I,I,0,,,unknown,false,0,gy,false,false
1004739,101.08686956,90.543987523,463.8,94.720970207,34.99,77.3,0.5382453323,0,2553.3795118,0,0,0,0,3,3,425.56325197,0.3681968498,159.16666667,3.7277227723,3.6944444444,0,,,no,false,4,b,true,false
1004740,0,0,168.3,0,32.49,33.66,-0.57504568,0,683.9062014,0,0,1,1,4.4,4,136.78124028,-0.669886769,57.8,3.3134328358,3.2,0,,suburban,unknown,false,0,a,false,true
1004747,46.394555202,39.183411789,366.27,42.028553647,45,61.045,0.855036855,12,2639.6994558,2,12,6,6,1.1666666667,1,439.9499093,2.2419424734,103.83333333,3.0986842105,3.0714285714,0,,suburban,unknown,false,9,a,true,false
1004754,100.36530307,84.893145559,836.9,93.121311807,43.49,139.48333333,1.1745033113,17,7507.4848906,2.8333333333,17,1,1,73.166666667,74,1251.2474818,1.7644739845,406.5,0.9449760766,0.9459459459,61.833333333,,,unknown,false,0,c,false,false
1004758,0,0,150,0,50,50,-0.619308665,0,516.13685291,0,0,0,0,2.6666666667,3,172.04561764,-0.877231792,67.333333333,1.1263157895,1.1333333333,0,,suburban,unknown,false,0,a,false,true
1004780,0,0,110.28,0,16.99,18.38,-0.6366,0,119.62037953,0,0,0,0,0,0,19.936729922,-0.874159945,8.5,2.1875,2,1,,suburban,yes,false,7,a,true,true
1004798,139.78589398,116.70756002,290.17,124.61337164,59.99,96.723333333,4.4133186571,3,2070.4870216,1,3,7.3333333333,6,2,2,690.16234053,30.81179599,205.66666667,7.8142857143,7.8636363636,0,,town,no,true,9,a,true,false
1004807,0,0,348.95,0,69.79,69.79,-0.290463603,15,3421.4415983,3,15,2,2,4.6,5,684.28831966,0.037392247,157.6,0.9079903148,0.9024390244,0,,,no,false,6,b,true,false
1004809,0,0,240.18,0,40.03,40.03,-0.426422124,6,1379.0658781,1,6,0,0,1,1,229.84431302,-0.6561718,50.666666667,0.5124378109,0.5,0,professional,,yes,true,6,a,true,true
1004819,8.4210214187,7.054412813,203.38,7.8912076686,29.99,33.896666667,-0.152885336,0,1163.5044112,0,0,1,1,0,0,193.91740186,-0.15307641,74.166666667,3.8369565217,3.75,0,professional,suburban,yes,true,7,a,true,true
1004845,40.619221111,35.24270133,272.67,36.870507858,59.99,68.1675,1.0979062224,0,1564.5203366,0,0,3.5,4,1,1,391.13008416,0.8951709368,167.75,1.9301310044,1.9272727273,0,,suburban,yes,true,3,a,true,false
1004870,258.3384133,216.22658309,1669.21,242.56497946,199.99,278.20166667,3.01068316,0,15160.379704,0,0,3.1666666667,4,2.3333333333,2,2526.7299507,5.6219134727,843,6.3947368421,6.3928571429,1,,,yes,false,6,a,true,false
1004871,0,0,425,0,85,85,-0.702088883,0,1459.7760513,0,0,0,0,2.8,3,291.95521026,-0.875918935,98.4,1.1674008811,1.1666666667,1,,,no,false,9,a,true,true
1004893,60.220987917,54.67614772,430.23,57.655486247,59.99,71.705,-0.159411765,0,4006.6056644,0,0,4.8333333333,5,2,2,667.76761073,1.1366075652,245,3.5510835913,3.5471698113,0.6666666667,,town,yes,true,8,a,true,false
1004894,0,0,20.35,0,5,5.0875,-0.927641707,0,0,0,0,0,0,0,0,0,-1,0,,,0,professional,rural,yes,false,9,a,true,true
1004907,42.809300062,41.940786661,147.43,42.396802555,30,49.143333333,8.5106382979,0,743.78092188,0,0,1.6666666667,1,2.3333333333,3,247.92697396,I,69.666666667,0.2743902439,0.2692307692,0.6666666667,,town,yes,true,9,a,true,true
1004913,0,0,212.61,0,34.98,35.435,-0.288590604,0,1629.0207417,0,0,0,0,0,0,271.50345695,0.1871583148,117.83333333,1.1620795107,1.1607142857,0,,town,yes,false,4,b,false,false
1004935,0,0,305,0,50,50.833333333,0.4862778731,37,2210.9548566,6.1666666667,37,0,0,0,0,368.4924761,0.2858822481,163.5,1.0872340426,1.0789473684,0,,suburban,yes,true,6,b,true,false
1004939,281.52844417,235.79851723,389.14,262.58027258,59.99,129.71333333,1.4504712445,3,3580.4088506,1,3,0,0,17,17,1193.4696169,2.1649596656,566.33333333,1.1452020202,1.144,0,,,unknown,false,5,aa,false,false
1004951,84.308977145,0,1298.2,53.614052046,209.99,216.36666667,0.7288069074,0,18888.572035,0,0,0,0,19.166666667,20,3148.0953391,1.531120744,1105.1666667,5.0117860381,5.005988024,0,,suburban,yes,false,7,de,true,false
1004955,0,0,97.83,0,30,32.61,-0.851486947,0,406.85909956,0,0,0,0,1,1,135.61969985,-0.950832346,35,6.5,6.2,2,professional,,no,false,9,a,true,true
1004969,1.6238250508,1.373076201,59.41,1.4796761666,5,9.9016666667,-0.700397432,0,9.1279980719,0,0,0,0,0,0,1.521333012,-0.988707415,0,,,0,,,unknown,true,3,a,true,true
1004980,105.56060809,96.791876513,427.78,101.4794086,22.86,71.296666667,6.1275510204,14,3538.2398031,2.3333333333,14,0,0,13.833333333,14,589.70663385,361.3746388,211.16666667,0.7646239554,0.7606837607,6.1666666667,,,unknown,false,8,a,true,false
1004998,0,0,80.1,0,19.99,20.025,-0.713815319,0,11.843873235,0,0,0,0,0,0,2.9609683087,-0.994282411,1,I,I,0,professional,town,yes,false,7,c,true,true
1005020,11.674053031,0,510.57,1.9456755052,84.99,85.095,3.2516258129,0,5516.1324833,0,0,3.5,3,3.3333333333,4,919.35541388,262.67013121,556.5,1.8611825193,1.8633879781,0,,,unknown,false,0,a,false,false
1005031,0,0,252.41,0,37.99,42.068333333,-0.513236851,14,3126.1571912,2.3333333333,14,0,0,2.1666666667,3,521.02619853,-0.398233398,196,0.7294117647,0.7345132743,0,professional,town,yes,true,5,a,true,false
1005036,0,0,26.19,0,24.99,26.19,-0.36693256,0,172.63039044,0,0,0,0,1,1,172.63039044,-0.668975148,27,0.6875,0.6875,0,,rural,yes,false,8,a,true,true
1005049,0,0,224.95,0,44.99,44.99,0.7178312333,0,1216.121407,0,0,0,0,3.4,4,243.2242814,0.3794775266,107,1.2573839662,1.2608695652,0,,suburban,no,true,1,a,true,false
1005056,0,0,959.94,0,159.99,159.99,2.556123583,0,6935.8800889,0,0,7.1666666667,8,20.666666667,21,1155.9800148,4.1148430411,385.83333333,5.2737127371,5.2615384615,2,,town,unknown,false,0,a,false,false
1005075,0,0,103.91,0,16.99,17.318333333,-0.892305769,0,4.6262011191,0,0,0,0,0,0,0.7710335199,-0.999329351,0,,,0,,town,yes,false,5,b,true,true
1005079,17.263753807,14.815112073,144.74,16.475545727,16.99,28.948,0.7440510737,0,560.170032,0,0,0,0,1,1,112.0340064,144.27832548,49,2.141025641,2.1875,0,,,yes,false,6,a,true,false
1005090,0,0,20.46,0,5,5.115,-0.826289517,0,0,0,0,0,0,0,0,0,-1,0,,,0,,,yes,true,2,a,true,true
1005101,0,0,269.94,0,44.99,44.99,7.6187739464,0,664.456864,0,0,0,0,0,0,110.74281067,I,25.833333333,1.3846153846,1.3636363636,0,,,yes,false,5,gy,true,true
1005115,0,0,59.03,0,10,11.806,-0.745943543,0,2387.8958432,0,0,0.6,0,6.2,7,477.57916863,3.3544996177,260,64,65.25,0,,suburban,unknown,false,0,a,false,false
1005119,21.458737964,18.468833364,336.17,19.650854263,39.98,56.028333333,3.9361329834,78,5686.3739056,13,78,1,1,8,7,947.72898426,1.062647874,397.5,0.7679762787,0.768907563,1,,,no,false,1,b,true,false
1005132,0,0,269.94,0,44.99,44.99,-0.202587735,6,2451.6135161,1,6,0.5,1,11,11,408.60225268,-0.59477899,181.33333333,0.8598290598,0.8659793814,0,,,unknown,false,6,b,true,true
1005135,0,0,44.99,0,44.99,44.99,0,0,100.99261127,0,0,1,1,7,7,100.99261127,-0.751765174,32,1,1,0,,suburban,yes,true,5,a,true,true
1005143,0,0,104.75,0,16.99,17.458333333,-0.618581907,0,1.4952972647,0,0,0,0,0,0,0.2492162108,-0.99745712,0,,,0,retired,,yes,false,4,a,true,true
1005148,46.581118933,46.097162138,85.6,46.339140536,24.99,42.8,1.5110722611,0,396.08892126,0,0,0,0,3,3,198.04446063,816.34577699,121,2.1842105263,2.2,0,,suburban,no,false,7,b,true,false
1005161,54.669622383,46.731774515,253.36,49.804888828,34.98,50.672,0.1332095614,0,997.4686314,0,0,0,0,0,0,199.49372628,-0.105082511,69.8,12.96,12.2,0,,suburban,no,false,9,a,true,true
1005162,0,0,885.82,0,146.15,147.63666667,2.0942043826,0,6389.3070206,0,0,5.8333333333,5,5.3333333333,5,1064.8845034,4.672980045,279.5,3.460106383,3.4444444444,0,,,yes,false,7,a,true,false
1005172,2.1245513349,0,120.48,0.6899202062,19.99,20.08,-0.867628566,0,121.7967243,0,0,0,0,1.6666666667,1,20.299454051,-0.981216169,11.333333333,4.6666666667,4.5,0,self-employed,,yes,false,9,a,true,true
1005186,140.42975134,129.26265289,247.25,134.11986943,45,82.416666667,3.215,0,1852.8684449,0,0,1,1,2,2,617.62281496,28.611053417,173,0.9293680297,0.9302325581,0,,suburban,no,false,5,a,true,false
1005191,0,0,182.16,0,30,30.36,-0.644128114,0,272.2306394,0,0,0,0,0,0,45.371773233,-0.923221187,18,8,8,0,,town,yes,false,7,a,true,true
1005211,0,0,184.48,0,46.12,46.12,0.5373333333,0,623.01107423,0,0,0,0,15.75,16,155.75276856,2.181984889,97,1.1436464088,1.1428571429,0,,,yes,false,7,b,true,false
1005217,0,0,101.94,0,16.99,16.99,-0.631613183,0,86.908976816,0,0,0,0,1.1666666667,2,14.484829469,-0.897552373,7.8333333333,I,I,0,self-employed,suburban,yes,false,7,a,false,true
1005229,0,0,419.94,0,69.99,69.99,3.1194820483,0,1258.1349875,0,0,0,0,1,1,209.68916458,13.045763246,59.833333333,1.0282485876,1.0344827586,0,,suburban,no,false,4,a,true,false
1005241,0,0,85.63,0,42.49,42.815,-0.383626232,0,255.63951383,0,0,0,0,3,3,127.81975692,-0.376468027,45,2.6,2.5384615385,0,,town,yes,true,9,a,true,true
1005250,0,0,181.46,0,30,30.243333333,-0.275150672,0,0,0,0,0,0,0,0,0,-1,0,,,0,professional,town,yes,true,6,a,true,true
1005260,8.5466447474,7.4354279244,141.62,8.2097159341,30,35.405,0.1250399744,4,1332.9690053,1,4,0,0,4,4,333.24225133,I,105.25,2.5083333333,2.4838709677,0,professional,suburban,yes,false,7,a,true,true
1005264,0,0,107.39,0,16.99,17.898333333,-0.495167709,0,149.69067184,0,0,0,0,1,1,24.948445307,-0.927432471,7.8333333333,1.6111111111,1.6666666667,0,professional,suburban,yes,false,7,a,true,true
1005273,99.275424406,83.74611843,560.47,90.578644354,72.37,93.411666667,4.097972973,10,4736.8003073,1.6666666667,10,0,0,20.833333333,19,789.46671789,32.2290133,322.5,2.2908163265,2.3069306931,0,,,unknown,false,7,a,true,false
1005284,1535.0149814,1339.1255106,2881.43,1445.3960788,94.99,480.23833333,4.2133863486,55,21780.19189,9.1666666667,55,26.833333333,23,23.5,21,3630.0319817,3.53348115,1350.1666667,2.1582846004,2.1605504587,1,professional,town,yes,false,9,b,true,false
1005286,71.379287478,70.285941468,123.72,70.832614473,45,61.86,-0.873691793,0,1396.400019,0,0,0,0,13,13,698.20000951,-0.806007271,72.5,11.083333333,11.333333333,0,professional,town,no,false,7,a,true,true
1005294,5.9160350099,5.3057104111,75.32,5.5718114401,19.99,25.106666667,-0.572794364,0,93.985971615,0,0,0,0,0,0,31.328657205,-0.960464175,1,0,0,0,,,yes,true,6,a,true,true
1005310,0,0,75.98,0,24.99,25.326666667,-0.018845701,0,544.5361974,0,0,0,0,2,2,181.5120658,4.9103866504,106.66666667,0.6,0.5967741935,0,retired,,yes,false,4,a,true,false
1005319,30.440964506,27.098998404,374.45,28.497285736,49.99,74.89,1.906362545,0,2433.9726125,0,0,9.2,10,2.8,3,486.7945225,1.7900530601,113.4,5.3707865169,5.4117647059,4.2,self-employed,suburban,yes,true,7,b,true,false
1005323,0,0,419.94,0,69.99,69.99,-0.036348616,0,3081.4128832,0,0,1.3333333333,1,7.1666666667,7,513.56881387,0.1714290448,130.5,0.6695095949,0.6746987952,0,,,no,false,6,a,true,false
1005339,1.2835499377,1.2071122464,62.02,1.2432031888,10,10.336666667,-0.855407915,0,1000.7339704,0,0,0,0,1.8333333333,2,166.78899506,-0.716475461,61,1.9047619048,1.85,0,,,unknown,false,0,a,false,true
1005340,126.54454544,106.63221461,389.08,117.67680503,39.99,77.816,6.8250988142,5,5355.8167206,1,5,0,0,2.6,2,1071.1633441,5.44014061,248.6,0.8066860465,0.8062015504,0,professional,,unknown,false,4,b,true,false
1005349,0,0,50,0,50,50,-0.368607147,0,106.27204354,0,0,1,1,0,0,106.27204354,-0.893988703,30,1.7272727273,1.7272727273,0,professional,,yes,false,9,a,true,true
1005356,0,0,200.18,0,32.49,33.363333333,-0.3278,0,695.2876964,0,0,0.6666666667,1,0,0,115.88128273,0.2147263542,35.166666667,7.1153846154,6.8,0,,suburban,yes,false,6,a,true,false
1005369,0,0,134.97,0,44.99,44.99,0.3385897054,0,433.07584013,0,0,0,0,2.3333333333,2,144.35861338,0.144653224,70,2.5593220339,2.55,0,professional,suburban,yes,true,9,a,true,false
1005371,0,0,205.65,0,29.99,34.275,-0.261835964,0,105.67786176,0,0,1,1,2,2,17.61297696,-0.883254928,6.1666666667,5.1666666667,5,0,,,unknown,false,5,a,true,true
1005382,0,0,164.5,0,30,32.9,-0.023185787,0,146.03695346,0,0,0,0,1,1,29.207390692,0.6459366441,13.2,2.6666666667,3,2.6,,suburban,unknown,false,0,a,false,false
1005400,106.39609036,88.109918631,828.68,94.518189313,79.99,138.11333333,3.3227496917,22,10889.280747,3.6666666667,22,15.5,14,4.5,4,1814.8801245,61.016369997,675.83333333,1.8198887344,1.8154506438,7.6666666667,,suburban,yes,true,6,c,true,false
1005413,0,0,141.12,0,34.99,35.28,-0.745204307,0,157.65788945,0,0,0,0,1,1,39.414472363,-0.976892883,24.25,3.2173913043,3.1666666667,0,professional,town,yes,true,4,a,true,true
1005431,0,0,302.51,0,50,50.418333333,0.3993842709,12,1062.5699999,2,12,0,0,3.8333333333,4,177.09499999,3.0623330571,71.166666667,1.3988764045,1.3928571429,0,professional,,yes,false,9,a,true,false
1005444,0,0,119.82,0,59.91,59.91,0.1982,2,721.91125481,1,2,1,1,1,1,360.95562741,1.2069961334,118,1.4842105263,1.4791666667,0,,,no,false,7,a,true,false
1005456,0,0,299.94,0,49.99,49.99,-0.165581706,0,2111.3308689,0,0,0.6666666667,1,1,1,351.88847815,-0.026561768,105.16666667,5.7127659574,5.625,0,,,yes,true,3,a,true,true
1005470,0,0,244.25,0,22.74,40.708333333,-0.158831766,0,1429.6174662,0,0,0,0,0,0,238.2695777,-0.261642343,4.6666666667,I,I,0,,,yes,true,6,b,true,true
1005479,71.071604914,71.071604914,55.73,71.071604914,44.99,55.73,0.3253269917,0,1401.2842988,0,0,0,0,21,21,1401.2842988,4.344397881,206,0.3376623377,0.3376623377,0,,,no,false,1,b,true,false
1005480,0,0,212.48,0,34.99,35.413333333,-0.372151444,0,128.27729521,0,0,0,0,1,1,21.379549201,-0.985804908,18.5,0.4415584416,0.4166666667,0,,,yes,false,9,a,true,true
1005498,0,0,160.19,0,29.68,32.038,-0.047442126,0,97.37795937,0,0,0,0,0,0,19.475591874,-0.037426348,6.2,5.2,5,2,,town,unknown,false,0,gy,false,true
1005502,246.18242534,215.04709735,1115.34,224.9185902,94.99,185.89,4.6249624962,0,8776.8221692,0,0,5.5,5,13.333333333,11,1462.8036949,73.394246911,329.5,2.861328125,2.8674698795,2.6666666667,professional,suburban,yes,false,7,a,true,false
1005530,0,0,182.18,0,30,30.363333333,-0.839982932,0,959.33475522,0,0,0,0,0,0,159.88912587,-0.886630439,45.833333333,5.5476190476,5.5714285714,0,self-employed,,yes,false,6,a,true,true
1005536,0,0,154.04,0,30,30.808,0.032,0,269.42708295,0,0,0,0,3,3,53.885416591,-0.666352333,31.6,0.462962963,0.4545454545,0,professional,suburban,yes,false,4,a,true,true
1005546,1.6194909697,0,305.07,0.7607042635,50,50.845,0.6149870801,53,3588.8525741,8.8333333333,53,0,0,1,1,598.14209568,9.4723833501,210.16666667,3.4090909091,3.4,0,,,no,false,1,b,true,false
1005551,88.015587178,76.605818989,307.2,84.187637782,50,76.8,0.5608,0,2317.7671574,0,0,0,0,1,1,579.44178935,-0.050833873,120.75,3.5566037736,3.48,0,,suburban,no,false,9,a,true,true
1005563,19.307958598,19.037217708,73.92,19.172588153,29.99,36.96,-0.5175551,6,728.4621706,3,6,0,0,3.5,4,364.2310853,-0.319201027,182,1.6764705882,1.6764705882,0,,,no,false,2,z,true,false
1005577,0,0,103.37,0,16.99,17.228333333,-0.530411687,0,8.782434119,0,0,0,0,0,0,1.4637390198,-0.996199505,2,1,1,0,,,no,false,3,a,false,true
1005583,60.724669191,53.092290459,236.84,57.58544469,37.99,59.21,2.5458144796,0,2004.5476495,0,0,0,0,1.75,2,501.13691238,361.69107099,201.5,4.676056338,4.6111111111,0,,,yes,false,5,b,true,false
1005594,9.3965580716,8.8627966064,693.93,9.196294111,109.98,115.655,0.8261285691,6,5643.3288636,1,6,2.5,2,12.5,12,940.55481061,1.0473855052,293,6.1755102041,6.1333333333,0,self-employed,,no,false,1,aa,true,false
1005602,30.701586109,26.282372917,205.95,28.159715456,30,51.4875,-0.551799441,0,1840.7054746,0,0,1.75,1,5.75,6,460.17636865,-0.591289144,146.5,1.4315352697,1.4363636364,0,,,yes,false,5,b,true,true
1005608,51.626459143,43.64184459,452.23,49.270053321,69.99,75.371666667,0.5223153381,17,3340.6700937,2.8333333333,17,1,1,7.5,8,556.77834895,0.2991513823,129.33333333,2.6431924883,2.6285714286,0,,suburban,unknown,false,0,gy,false,false
1005616,97.917148114,90.165496901,431.02,95.446250716,59.99,86.204,0.1337856869,0,3452.7909046,0,0,1,1,12,12,690.55818093,0.3165548755,243,1.6940133038,1.6914893617,0,,suburban,unknown,false,0,a,false,false
